,tweet_id,source,rating_numerator,stage,retweet_count,favorite_count,name,text,timestamp
130,740676976021798912,Twitter for iPhone,11,pupper,7050,18682,Baloo,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",2016-06-08 22:48:46
131,739606147276148736,Twitter for iPhone,9,pupper,1713,5511,Benji,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,2016-06-05 23:53:41
132,736365877722001409,Twitter for iPhone,11,pupper,1286,4094,Rory,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,2016-05-28 01:18:00
133,735648611367784448,Twitter for iPhone,12,pupper,1141,4119,None,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,2016-05-26 01:47:51
134,735137028879360001,Twitter for iPhone,9,pupper,996,3203,Buckley,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,2016-05-24 15:55:00
135,730573383004487680,Twitter for iPhone,10,pupper,2213,5037,Rooney,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,2016-05-12 01:40:42
136,728035342121635841,Twitter for iPhone,12,pupper,1716,4669,all,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,2016-05-05 01:35:26
137,728015554473250816,Twitter for iPhone,11,pupper,1139,4206,Rueben,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,2016-05-05 00:16:48
138,727524757080539137,Twitter for iPhone,10,pupper,1263,4572,None,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,2016-05-03 15:46:33
139,727314416056803329,Twitter for iPhone,11,pupper,770,3418,None,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,2016-05-03 01:50:44
140,725786712245440512,Twitter for iPhone,11,pupper,1406,4259,Lillie,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,2016-04-28 20:40:11
141,724405726123311104,Twitter for iPhone,10,pupper,1688,5412,Ashleigh,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,2016-04-25 01:12:38
142,724004602748780546,Twitter for iPhone,11,pupper,1613,4288,Luther,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,2016-04-23 22:38:43
143,721001180231503872,Twitter for iPhone,11,pupper,632,2590,Oliver,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,2016-04-15 15:44:11
144,720340705894408192,Twitter for iPhone,10,pupper,1007,2939,Derek,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,2016-04-13 19:59:42
145,719704490224398336,Twitter for iPhone,12,pupper,1486,4662,Clyde,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,2016-04-12 01:51:36
146,717790033953034240,Twitter for iPhone,10,pupper,1151,2951,None,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",2016-04-06 19:04:14
147,717009362452090881,Twitter for iPhone,10,pupper,1001,3330,Smokey,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,2016-04-04 15:22:08
148,711968124745228288,Twitter for iPhone,10,pupper,2384,8268,Winston,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,2016-03-21 17:30:03
149,711008018775851008,Twitter for iPhone,11,pupper,630,3066,Chuckles,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,2016-03-19 01:54:56
150,710117014656950272,Twitter for iPhone,11,pupper,2051,5643,None,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,2016-03-16 14:54:24
151,708845821941387268,Twitter for iPhone,9,pupper,923,3070,None,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,2016-03-13 02:43:08
152,707411934438625280,Twitter for iPhone,11,pupper,613,2346,None,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",2016-03-09 03:45:22
153,707315916783140866,Twitter for iPhone,10,pupper,661,2538,Finnegus,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,2016-03-08 21:23:50
154,706310011488698368,Twitter for iPhone,12,pupper,8223,21939,None,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,2016-03-06 02:46:44
155,705975130514706432,Twitter for iPhone,10,pupper,757,3191,Adele,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,2016-03-05 04:36:02
156,705786532653883392,Twitter for iPhone,11,pupper,536,2000,None,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",2016-03-04 16:06:36
157,705428427625635840,Twitter for iPhone,11,pupper,1741,3909,Ambrose,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,2016-03-03 16:23:38
158,704859558691414016,Twitter for iPhone,10,pupper,562,2312,a,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,2016-03-02 02:43:09
159,704761120771465216,Twitter for iPhone,13,pupper,2993,6802,None,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,2016-03-01 20:11:59
160,704347321748819968,Twitter for iPhone,10,pupper,359,1628,Ralphson,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,2016-02-29 16:47:42
161,703611486317502464,Twitter for iPhone,10,pupper,1572,3957,Scooter,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,2016-02-27 16:03:45
162,703407252292673536,Twitter for iPhone,10,pupper,718,2522,None,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,2016-02-27 02:32:12
163,703268521220972544,Twitter for iPhone,12,pupper,561,2021,None,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,2016-02-26 17:20:56
164,702598099714314240,Twitter for iPhone,11,pupper,3548,12515,Sansa,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",2016-02-24 20:56:55
165,701545186879471618,Twitter for iPhone,10,pupper,634,2726,Millie,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,2016-02-21 23:13:01
166,700864154249383937,Twitter for iPhone,12,pupper,637,2661,a,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",2016-02-20 02:06:50
167,700151421916807169,Twitter for iPhone,11,pupper,693,2299,None,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,2016-02-18 02:54:41
168,700143752053182464,Twitter for iPhone,10,pupper,2826,7738,None,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,2016-02-18 02:24:13
169,699801817392291840,Twitter for iPhone,11,pupper,987,3143,Cooper,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,2016-02-17 03:45:29
170,699434518667751424,Twitter for iPhone,12,pupper,526,2218,None,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,2016-02-16 03:25:58
171,699036661657767936,Twitter for iPhone,13,pupper,1233,2675,None,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,2016-02-15 01:05:02
172,697616773278015490,Twitter for iPhone,11,pupper,1040,3243,None,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,2016-02-11 03:02:54
173,697596423848730625,Twitter for iPhone,11,pupper,1302,3116,None,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,2016-02-11 01:42:02
174,696877980375769088,Twitter for iPhone,9,pupper,727,2510,Misty,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,2016-02-09 02:07:12
175,696713835009417216,Twitter for iPhone,9,pupper,669,2440,Trevith,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,2016-02-08 15:14:57
176,695095422348574720,Twitter for iPhone,12,pupper,638,2708,just,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,2016-02-04 04:03:57
177,695074328191332352,Twitter for iPhone,11,pupper,1140,2925,Lorenzo,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,2016-02-04 02:40:08
178,694356675654983680,Twitter for iPhone,10,pupper,294,1547,None,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",2016-02-02 03:08:26
179,694329668942569472,Twitter for iPhone,9,pupper,517,2056,Grady,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,2016-02-02 01:21:07
180,693629975228977152,Twitter for iPhone,12,pupper,819,2517,None,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,2016-01-31 03:00:47
181,693590843962331137,Twitter for iPhone,3,pupper,2037,5196,Phil,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,2016-01-31 00:25:18
182,693262851218264065,Twitter for iPhone,11,pupper,516,2285,None,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,2016-01-30 02:41:58
183,693095443459342336,Twitter for iPhone,10,pupper,479,1917,Milo,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,2016-01-29 15:36:45
184,692905862751522816,Twitter for iPhone,10,pupper,906,2503,Wally,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,2016-01-29 03:03:25
185,692828166163931137,Twitter for iPhone,12,pupper,910,2960,None,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,2016-01-28 21:54:41
186,692752401762250755,Twitter for iPhone,13,pupper,3760,7015,None,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",2016-01-28 16:53:37
187,692417313023332352,Twitter for iPhone,7,pupper,3597,9583,Herschel,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,2016-01-27 18:42:06
188,690015576308211712,Twitter for iPhone,12,pupper,761,2579,None,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,2016-01-21 03:38:27
189,689905486972461056,Twitter for iPhone,11,pupper,719,2502,Gizmo,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",2016-01-20 20:21:00
190,689623661272240129,Twitter for iPhone,10,pupper,661,2292,Lucy,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,2016-01-20 01:41:08
191,689143371370250240,Twitter for iPhone,10,pupper,526,2066,Trip,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,2016-01-18 17:52:38
192,688916208532455424,Twitter for iPhone,11,pupper,903,2803,None,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,2016-01-18 02:49:58
193,688894073864884227,Twitter for iPhone,7,pupper,718,2302,Hamrick,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,2016-01-18 01:22:00
194,688519176466644993,Twitter for iPhone,12,pupper,752,2385,None,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,2016-01-17 00:32:18
195,688179443353796608,Twitter for iPhone,10,pupper,605,2184,Lizzie,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,2016-01-16 02:02:19
196,687818504314159109,Twitter for iPhone,12,pupper,987,2554,None,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,2016-01-15 02:08:05
197,687704180304273409,Twitter for iPhone,9,pupper,867,2504,Blakely,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,2016-01-14 18:33:48
198,687476254459715584,Twitter for iPhone,11,pupper,552,2038,Curtis,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,2016-01-14 03:28:06
199,687312378585812992,Twitter for iPhone,7,pupper,1959,4486,None,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",2016-01-13 16:36:55
200,687096057537363968,Twitter for iPhone,11,pupper,623,2312,None,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,2016-01-13 02:17:20
201,686683045143953408,Twitter for iPhone,11,pupper,833,2905,Mona,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,2016-01-11 22:56:10
202,686618349602762752,Twitter for iPhone,11,pupper,1408,3797,Olivia,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,2016-01-11 18:39:05
203,686377065986265092,Twitter for iPhone,10,pupper,586,2275,Birf,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,2016-01-11 02:40:19
204,686007916130873345,Twitter for iPhone,11,pupper,430,2563,None,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,2016-01-10 02:13:27
205,685943807276412928,Twitter for iPhone,8,pupper,619,1674,the,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,2016-01-09 21:58:42
206,685667379192414208,Twitter for iPhone,9,pupper,594,2415,Marty,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,2016-01-09 03:40:16
207,685641971164143616,Twitter for iPhone,7,pupper,810,3020,Otis,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,2016-01-09 01:59:19
208,685547936038666240,Twitter for iPhone,14,pupper,16260,33903,None,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,2016-01-08 19:45:39
209,685268753634967552,Twitter for iPhone,10,pupper,1243,3195,Hubertson,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,2016-01-08 01:16:17
210,685169283572338688,Twitter for iPhone,11,pupper,1478,4225,Gerbald,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,2016-01-07 18:41:01
211,684880619965411328,Twitter for iPhone,5,pupper,852,2163,None,Here we have a basking dino pupper. Looks powerful. Occasionally shits eggs. Doesn't want the holidays to end. 5/10 https://t.co/DnNweb5eTO,2016-01-06 23:33:58
212,683834909291606017,Twitter for iPhone,9,pupper,1150,2703,None,Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,2016-01-04 02:18:42
213,683828599284170753,Twitter for iPhone,12,pupper,1101,2888,None,Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,2016-01-04 01:53:37
